"","category","rt","categoryCorrect","timeStart","memory","memoryCorrect","stim.old","x","y","z","w","trial.num","stim","workerId","condition","round"
"1150","B",4008,NA,1415219543030,"old",FALSE,FALSE,0,1,0,1,14,"0101","A2MACDVP9MWKHA","ms","07"
"1151","B",3635,TRUE,1415219547796,"old",TRUE,TRUE,1,1,0,0,15,"1100","A2MACDVP9MWKHA","ms","07"
"1152","A",5449,NA,1415219552187,"new",TRUE,FALSE,1,0,0,1,16,"1001","A2MACDVP9MWKHA","ms","07"
"1153","A",2808,NA,1415287454173,"old",FALSE,FALSE,1,1,0,1,1,"1101","ATV65PFDODC08","opt-total","07"
"1154","A",2746,NA,1415287457730,"old",FALSE,FALSE,1,0,1,1,2,"1011","ATV65PFDODC08","opt-total","07"
"1155","B",5616,TRUE,1415287461225,"old",TRUE,TRUE,1,0,0,0,3,"1000","ATV65PFDODC08","opt-total","07"
"1156","B",3151,TRUE,1415287467605,"old",TRUE,TRUE,0,1,1,0,4,"0110","ATV65PFDODC08","opt-total","07"
"1157","A",2012,NA,1415287471505,"old",FALSE,FALSE,0,1,0,1,5,"0101","ATV65PFDODC08","opt-total","07"
"1158","A",1997,NA,1415287474282,"old",FALSE,FALSE,1,0,0,1,6,"1001","ATV65PFDODC08","opt-total","07"
"1159","B",2402,TRUE,1415287477043,"old",TRUE,TRUE,0,1,0,0,7,"0100","ATV65PFDODC08","opt-total","07"
"1160","A",1731,TRUE,1415287480210,"old",TRUE,TRUE,0,0,1,1,8,"0011","ATV65PFDODC08","opt-total","07"
"1161","B",2839,TRUE,1415287482690,"old",TRUE,TRUE,1,0,1,0,9,"1010","ATV65PFDODC08","opt-total","07"
"1162","A",2668,TRUE,1415287486278,"old",TRUE,TRUE,1,1,1,0,10,"1110","ATV65PFDODC08","opt-total","07"
"1163","A",1575,TRUE,1415287489695,"old",TRUE,TRUE,0,0,0,1,11,"0001","ATV65PFDODC08","opt-total","07"
"1164","A",3697,TRUE,1415287492019,"old",TRUE,TRUE,1,1,0,0,12,"1100","ATV65PFDODC08","opt-total","07"
"1165","A",1623,NA,1415287496465,"old",FALSE,FALSE,0,1,1,1,13,"0111","ATV65PFDODC08","opt-total","07"
"1166","B",1638,NA,1415287498836,"old",FALSE,FALSE,0,0,1,0,14,"0010","ATV65PFDODC08","opt-total","07"
"1167","B",1919,NA,1415287501227,"old",FALSE,FALSE,0,0,0,0,15,"0000","ATV65PFDODC08","opt-total","07"
"1168","A",1575,TRUE,1415287503895,"old",TRUE,TRUE,1,1,1,1,16,"1111","ATV65PFDODC08","opt-total","07"
"1169","B",4951,FALSE,1415290895307,"old",TRUE,TRUE,1,1,1,0,1,"1110","A1BHVRE037LMAY","ms","07"
"1170","B",6729,NA,1415290901022,"old",FALSE,FALSE,0,1,0,0,2,"0100","A1BHVRE037LMAY","ms","07"
"1171","A",3808,NA,1415290908507,"old",FALSE,FALSE,1,0,0,1,3,"1001","A1BHVRE037LMAY","ms","07"
"1172","A",3660,TRUE,1415290913070,"old",TRUE,TRUE,1,1,0,1,4,"1101","A1BHVRE037LMAY","ms","07"
"1173","A",3952,NA,1415290917490,"old",FALSE,FALSE,0,1,0,1,5,"0101","A1BHVRE037LMAY","ms","07"
"1174","B",5166,TRUE,1415290922197,"old",TRUE,TRUE,0,1,1,0,6,"0110","A1BHVRE037LMAY","ms","07"
"1175","A",3145,FALSE,1415290928114,"old",TRUE,TRUE,0,0,0,1,7,"0001","A1BHVRE037LMAY","ms","07"
"1176","B",5984,TRUE,1415290932010,"old",TRUE,TRUE,0,0,0,0,8,"0000","A1BHVRE037LMAY","ms","07"
"1177","A",3056,TRUE,1415290938746,"old",TRUE,TRUE,1,0,1,0,9,"1010","A1BHVRE037LMAY","ms","07"
"1178","A",2898,FALSE,1415290942560,"old",TRUE,TRUE,1,1,0,0,10,"1100","A1BHVRE037LMAY","ms","07"
"1179","A",3281,NA,1415290946217,"old",FALSE,FALSE,0,0,1,1,11,"0011","A1BHVRE037LMAY","ms","07"
"1180","B",4177,NA,1415290950250,"old",FALSE,FALSE,1,0,0,0,12,"1000","A1BHVRE037LMAY","ms","07"
"1181","A",2216,NA,1415290955178,"old",FALSE,FALSE,1,1,1,1,13,"1111","A1BHVRE037LMAY","ms","07"
"1182","B",6234,NA,1415290958157,"old",FALSE,FALSE,0,0,1,0,14,"0010","A1BHVRE037LMAY","ms","07"
"1183","A",2152,TRUE,1415290965158,"old",TRUE,TRUE,0,1,1,1,15,"0111","A1BHVRE037LMAY","ms","07"
"1184","A",3682,TRUE,1415290968065,"old",TRUE,TRUE,1,0,1,1,16,"1011","A1BHVRE037LMAY","ms","07"
"1185","B",6568,TRUE,1415203494134,"old",TRUE,TRUE,0,0,0,0,1,"0000","APAS6TOF2VKPO","ms","07"
"1186","A",5060,TRUE,1415203501475,"old",TRUE,TRUE,1,0,1,0,2,"1010","APAS6TOF2VKPO","ms","07"
"1187","A",13942,NA,1415203507293,"new",TRUE,FALSE,1,0,0,1,3,"1001","APAS6TOF2VKPO","ms","07"
"1188","A",11396,NA,1415203521988,"new",TRUE,FALSE,1,0,0,0,4,"1000","APAS6TOF2VKPO","ms","07"
"1189","A",5335,TRUE,1415203534149,"old",TRUE,TRUE,1,1,0,1,5,"1101","APAS6TOF2VKPO","ms","07"
"1190","A",10903,TRUE,1415203540261,"old",TRUE,TRUE,1,0,1,1,6,"1011","APAS6TOF2VKPO","ms","07"
"1191","A",11092,TRUE,1415203551938,"old",TRUE,TRUE,1,1,1,0,7,"1110","APAS6TOF2VKPO","ms","07"
"1192","B",9056,NA,1415203563788,"new",TRUE,FALSE,1,1,1,1,8,"1111","APAS6TOF2VKPO","ms","07"
"1193","B",8091,TRUE,1415203573605,"old",TRUE,TRUE,0,1,1,0,9,"0110","APAS6TOF2VKPO","ms","07"
"1194","B",7074,TRUE,1415203582453,"old",TRUE,TRUE,0,0,0,1,10,"0001","APAS6TOF2VKPO","ms","07"
"1195","A",3394,NA,1415203590287,"new",TRUE,FALSE,0,1,0,1,11,"0101","APAS6TOF2VKPO","ms","07"
"1196","B",2888,NA,1415203594443,"new",TRUE,FALSE,0,1,0,0,12,"0100","APAS6TOF2VKPO","ms","07"
"1197","B",7875,TRUE,1415203598087,"old",TRUE,TRUE,1,1,0,0,13,"1100","APAS6TOF2VKPO","ms","07"
"1198","A",8249,TRUE,1415203606714,"old",TRUE,TRUE,0,1,1,1,14,"0111","APAS6TOF2VKPO","ms","07"
"1199","B",2912,NA,1415203615719,"new",TRUE,FALSE,0,0,1,0,15,"0010","APAS6TOF2VKPO","ms","07"
"1200","B",2187,NA,1415203619394,"new",TRUE,FALSE,0,0,1,1,16,"0011","APAS6TOF2VKPO","ms","07"
"1201","A",9399,TRUE,1415200562703,"old",TRUE,TRUE,1,1,0,0,1,"1100","A34YD9P7KI4RF","opt-total","07"
"1202","A",6684,NA,1415200572866,"new",TRUE,FALSE,1,0,0,1,2,"1001","A34YD9P7KI4RF","opt-total","07"
"1203","A",3415,NA,1415200580303,"old",FALSE,FALSE,0,1,0,1,3,"0101","A34YD9P7KI4RF","opt-total","07"
"1204","A",2307,NA,1415200584483,"old",FALSE,FALSE,0,1,1,1,4,"0111","A34YD9P7KI4RF","opt-total","07"
"1205","A",3328,NA,1415200587550,"new",TRUE,FALSE,1,0,1,1,5,"1011","A34YD9P7KI4RF","opt-total","07"
"1206","B",2357,TRUE,1415200591633,"old",TRUE,TRUE,1,0,0,0,6,"1000","A34YD9P7KI4RF","opt-total","07"
"1207","A",5288,NA,1415200594750,"old",FALSE,FALSE,1,1,0,1,7,"1101","A34YD9P7KI4RF","opt-total","07"
"1208","A",1983,TRUE,1415200600799,"old",TRUE,TRUE,1,1,1,1,8,"1111","A34YD9P7KI4RF","opt-total","07"
"1209","B",2906,NA,1415200603532,"old",FALSE,FALSE,0,0,0,0,9,"0000","A34YD9P7KI4RF","opt-total","07"
"1210","A",2126,TRUE,1415200607200,"old",TRUE,TRUE,0,0,0,1,10,"0001","A34YD9P7KI4RF","opt-total","07"
"1211","A",4482,FALSE,1415200610084,"old",TRUE,TRUE,0,1,1,0,11,"0110","A34YD9P7KI4RF","opt-total","07"
"1212","B",2793,TRUE,1415200615325,"old",TRUE,TRUE,1,0,1,0,12,"1010","A34YD9P7KI4RF","opt-total","07"
"1213","B",3051,TRUE,1415200618883,"old",TRUE,TRUE,0,1,0,0,13,"0100","A34YD9P7KI4RF","opt-total","07"
"1214","A",1995,TRUE,1415200622699,"old",TRUE,TRUE,0,0,1,1,14,"0011","A34YD9P7KI4RF","opt-total","07"
"1215","B",1894,NA,1415200625448,"old",FALSE,FALSE,0,0,1,0,15,"0010","A34YD9P7KI4RF","opt-total","07"
"1216","B",1939,FALSE,1415200628099,"old",TRUE,TRUE,1,1,1,0,16,"1110","A34YD9P7KI4RF","opt-total","07"
"1217","B",4461,TRUE,1415297595404,"old",TRUE,TRUE,0,0,0,0,1,"0000","A1UWFHOE9FCLRX","ms","07"
"1218","A",2648,TRUE,1415297600624,"old",TRUE,TRUE,1,1,1,0,2,"1110","A1UWFHOE9FCLRX","ms","07"
"1219","B",1960,NA,1415297604023,"old",FALSE,FALSE,0,1,0,1,3,"0101","A1UWFHOE9FCLRX","ms","07"
"1220","A",2032,NA,1415297606737,"old",FALSE,FALSE,0,0,1,1,4,"0011","A1UWFHOE9FCLRX","ms","07"
"1221","B",1480,NA,1415297609523,"old",FALSE,FALSE,1,0,0,0,5,"1000","A1UWFHOE9FCLRX","ms","07"
"1222","A",1451,FALSE,1415297611756,"old",TRUE,TRUE,0,1,1,0,6,"0110","A1UWFHOE9FCLRX","ms","07"
"1223","B",1555,NA,1415297613960,"old",FALSE,FALSE,1,0,0,1,7,"1001","A1UWFHOE9FCLRX","ms","07"
"1224","B",1584,FALSE,1415297616267,"old",TRUE,TRUE,1,1,0,1,8,"1101","A1UWFHOE9FCLRX","ms","07"
"1225","A",1298,NA,1415297618603,"old",FALSE,FALSE,0,1,0,0,9,"0100","A1UWFHOE9FCLRX","ms","07"
"1226","B",4345,NA,1415297620654,"old",FALSE,FALSE,1,1,1,1,10,"1111","A1UWFHOE9FCLRX","ms","07"
"1227","A",1619,TRUE,1415297625752,"old",TRUE,TRUE,1,0,1,1,11,"1011","A1UWFHOE9FCLRX","ms","07"
"1228","B",1719,FALSE,1415297628124,"old",TRUE,TRUE,1,0,1,0,12,"1010","A1UWFHOE9FCLRX","ms","07"
"1229","A",1246,NA,1415297630600,"old",FALSE,FALSE,0,0,1,0,13,"0010","A1UWFHOE9FCLRX","ms","07"
"1230","B",1427,TRUE,1415297632598,"old",TRUE,TRUE,0,0,0,1,14,"0001","A1UWFHOE9FCLRX","ms","07"
"1231","A",1534,FALSE,1415297634787,"old",TRUE,TRUE,1,1,0,0,15,"1100","A1UWFHOE9FCLRX","ms","07"
"1232","A",1159,TRUE,1415297637074,"old",TRUE,TRUE,0,1,1,1,16,"0111","A1UWFHOE9FCLRX","ms","07"
"1233","B",5847,NA,1415207192269,"old",FALSE,FALSE,0,1,0,1,1,"0101","A2MFRGKYQYXMSD","opt-total","07"
"1234","A",3828,TRUE,1415207198874,"old",TRUE,TRUE,0,0,0,1,2,"0001","A2MFRGKYQYXMSD","opt-total","07"
"1235","A",14052,NA,1415207203462,"old",FALSE,FALSE,0,0,0,0,3,"0000","A2MFRGKYQYXMSD","opt-total","07"
"1236","B",4015,TRUE,1415207218269,"old",TRUE,TRUE,0,1,0,0,4,"0100","A2MFRGKYQYXMSD","opt-total","07"
"1237","B",3625,TRUE,1415207223038,"old",TRUE,TRUE,1,0,0,0,5,"1000","A2MFRGKYQYXMSD","opt-total","07"
"1238","A",2963,TRUE,1415207227415,"old",TRUE,TRUE,1,1,0,0,6,"1100","A2MFRGKYQYXMSD","opt-total","07"
"1239","B",2833,NA,1415207231138,"old",FALSE,FALSE,1,0,1,1,7,"1011","A2MFRGKYQYXMSD","opt-total","07"
"1240","B",2883,NA,1415207234731,"old",FALSE,FALSE,0,1,1,1,8,"0111","A2MFRGKYQYXMSD","opt-total","07"
"1241","A",2731,TRUE,1415207238364,"old",TRUE,TRUE,1,1,1,1,9,"1111","A2MFRGKYQYXMSD","opt-total","07"
"1242","A",2771,NA,1415207241857,"old",FALSE,FALSE,1,1,0,1,10,"1101","A2MFRGKYQYXMSD","opt-total","07"
"1243","B",2575,TRUE,1415207245388,"old",TRUE,TRUE,0,1,1,0,11,"0110","A2MFRGKYQYXMSD","opt-total","07"
"1244","A",5423,NA,1415207248719,"old",FALSE,FALSE,0,0,1,0,12,"0010","A2MFRGKYQYXMSD","opt-total","07"
"1245","A",4187,TRUE,1415207254909,"old",TRUE,TRUE,1,1,1,0,13,"1110","A2MFRGKYQYXMSD","opt-total","07"
"1246","B",7804,NA,1415207259852,"old",FALSE,FALSE,1,0,0,1,14,"1001","A2MFRGKYQYXMSD","opt-total","07"
"1247","B",5813,TRUE,1415207268409,"old",TRUE,TRUE,1,0,1,0,15,"1010","A2MFRGKYQYXMSD","opt-total","07"
"1248","A",4528,TRUE,1415207274989,"old",TRUE,TRUE,0,0,1,1,16,"0011","A2MFRGKYQYXMSD","opt-total","07"
"1249","B",4875,TRUE,1415296060634,"old",TRUE,TRUE,1,0,1,0,1,"1010","AC3P5IVOMONFB","opt-total","07"
"1250","B",3701,NA,1415296066264,"old",FALSE,FALSE,0,1,0,1,2,"0101","AC3P5IVOMONFB","opt-total","07"
"1251","A",2332,TRUE,1415296070717,"old",TRUE,TRUE,1,1,1,0,3,"1110","AC3P5IVOMONFB","opt-total","07"
"1252","B",2218,TRUE,1415296073802,"old",TRUE,TRUE,1,0,0,0,4,"1000","AC3P5IVOMONFB","opt-total","07"
"1253","A",1928,NA,1415296076773,"old",FALSE,FALSE,0,0,0,0,5,"0000","AC3P5IVOMONFB","opt-total","07"
"1254","A",4597,NA,1415296079453,"old",FALSE,FALSE,1,1,0,1,6,"1101","AC3P5IVOMONFB","opt-total","07"
"1255","B",3496,NA,1415296084802,"old",FALSE,FALSE,1,0,1,1,7,"1011","AC3P5IVOMONFB","opt-total","07"
"1256","B",2073,NA,1415296089051,"old",FALSE,FALSE,0,1,1,1,8,"0111","AC3P5IVOMONFB","opt-total","07"
"1257","A",1823,TRUE,1415296091876,"old",TRUE,TRUE,1,1,1,1,9,"1111","AC3P5IVOMONFB","opt-total","07"
"1258","B",2341,TRUE,1415296094451,"old",TRUE,TRUE,0,1,0,0,10,"0100","AC3P5IVOMONFB","opt-total","07"
"1259","B",1727,NA,1415296097544,"old",FALSE,FALSE,1,0,0,1,11,"1001","AC3P5IVOMONFB","opt-total","07"
"1260","A",1482,TRUE,1415296100024,"old",TRUE,TRUE,1,1,0,0,12,"1100","AC3P5IVOMONFB","opt-total","07"
"1261","A",1981,TRUE,1415296102258,"old",TRUE,TRUE,0,0,0,1,13,"0001","AC3P5IVOMONFB","opt-total","07"
"1262","A",1427,TRUE,1415296104991,"old",TRUE,TRUE,0,0,1,1,14,"0011","AC3P5IVOMONFB","opt-total","07"
"1263","B",1691,TRUE,1415296107179,"old",TRUE,TRUE,0,1,1,0,15,"0110","AC3P5IVOMONFB","opt-total","07"
"1264","A",1819,NA,1415296109623,"old",FALSE,FALSE,0,0,1,0,16,"0010","AC3P5IVOMONFB","opt-total","07"
"1265","B",7517,NA,1415207755654,"old",FALSE,FALSE,0,0,1,0,1,"0010","A1SWC3GHKGILLF","opt-total","07"
"1266","B",8535,NA,1415207763950,"old",FALSE,FALSE,0,1,1,1,2,"0111","A1SWC3GHKGILLF","opt-total","07"
"1267","B",3827,TRUE,1415207773245,"old",TRUE,TRUE,1,0,0,0,3,"1000","A1SWC3GHKGILLF","opt-total","07"
"1268","A",7506,NA,1415207777828,"old",FALSE,FALSE,0,0,0,0,4,"0000","A1SWC3GHKGILLF","opt-total","07"
"1269","A",8400,NA,1415207786098,"new",TRUE,FALSE,1,1,0,1,5,"1101","A1SWC3GHKGILLF","opt-total","07"
"1270","B",3940,TRUE,1415207795262,"old",TRUE,TRUE,1,0,1,0,6,"1010","A1SWC3GHKGILLF","opt-total","07"
"1271","B",3644,NA,1415207799977,"old",FALSE,FALSE,1,0,1,1,7,"1011","A1SWC3GHKGILLF","opt-total","07"
"1272","B",4340,TRUE,1415207804376,"old",TRUE,TRUE,0,1,0,0,8,"0100","A1SWC3GHKGILLF","opt-total","07"
"1273","B",10852,NA,1415207809478,"new",TRUE,FALSE,1,0,0,1,9,"1001","A1SWC3GHKGILLF","opt-total","07"
"1274","A",3238,TRUE,1415207821093,"old",TRUE,TRUE,1,1,1,1,10,"1111","A1SWC3GHKGILLF","opt-total","07"
"1275","A",2855,TRUE,1415207825094,"old",TRUE,TRUE,1,1,0,0,11,"1100","A1SWC3GHKGILLF","opt-total","07"
"1276","B",2843,TRUE,1415207828724,"old",TRUE,TRUE,0,1,1,0,12,"0110","A1SWC3GHKGILLF","opt-total","07"
"1277","B",9398,NA,1415207832338,"new",TRUE,FALSE,0,1,0,1,13,"0101","A1SWC3GHKGILLF","opt-total","07"
"1278","A",2455,TRUE,1415207842487,"old",TRUE,TRUE,0,0,0,1,14,"0001","A1SWC3GHKGILLF","opt-total","07"
"1279","A",3223,TRUE,1415207845697,"old",TRUE,TRUE,1,1,1,0,15,"1110","A1SWC3GHKGILLF","opt-total","07"
"1280","B",3135,FALSE,1415207849681,"old",TRUE,TRUE,0,0,1,1,16,"0011","A1SWC3GHKGILLF","opt-total","07"
"1281","B",6929,FALSE,1415207775580,"old",TRUE,TRUE,0,1,1,1,1,"0111","ASSJM11NPWHSE","ms","07"
"1282","B",6046,NA,1415207783263,"old",FALSE,FALSE,0,1,0,0,2,"0100","ASSJM11NPWHSE","ms","07"
"1283","A",2237,NA,1415207790064,"old",FALSE,FALSE,1,1,1,1,3,"1111","ASSJM11NPWHSE","ms","07"
"1284","B",3002,TRUE,1415207793054,"old",TRUE,TRUE,1,1,0,0,4,"1100","ASSJM11NPWHSE","ms","07"
"1285","A",2228,TRUE,1415207796812,"old",TRUE,TRUE,1,1,1,0,5,"1110","ASSJM11NPWHSE","ms","07"
"1286","B",2433,TRUE,1415207799795,"old",TRUE,TRUE,0,0,0,1,6,"0001","ASSJM11NPWHSE","ms","07"
"1287","A",4268,NA,1415207802984,"old",FALSE,FALSE,0,1,0,1,7,"0101","ASSJM11NPWHSE","ms","07"
"1288","B",5129,TRUE,1415207808003,"old",TRUE,TRUE,0,0,0,0,8,"0000","ASSJM11NPWHSE","ms","07"
"1289","A",1768,TRUE,1415207813888,"old",TRUE,TRUE,1,0,1,1,9,"1011","ASSJM11NPWHSE","ms","07"
"1290","B",2745,NA,1415207816409,"old",FALSE,FALSE,0,0,1,1,10,"0011","ASSJM11NPWHSE","ms","07"
"1291","A",2633,TRUE,1415207819907,"old",TRUE,TRUE,1,0,1,0,11,"1010","ASSJM11NPWHSE","ms","07"
"1292","B",4335,NA,1415207823295,"old",FALSE,FALSE,0,0,1,0,12,"0010","ASSJM11NPWHSE","ms","07"
"1293","A",9754,TRUE,1415207828383,"old",TRUE,TRUE,1,1,0,1,13,"1101","ASSJM11NPWHSE","ms","07"
"1294","A",5088,NA,1415207838893,"new",TRUE,FALSE,1,0,0,0,14,"1000","ASSJM11NPWHSE","ms","07"
"1295","A",3411,NA,1415207844736,"new",TRUE,FALSE,1,0,0,1,15,"1001","ASSJM11NPWHSE","ms","07"
"1296","B",3988,TRUE,1415207848903,"old",TRUE,TRUE,0,1,1,0,16,"0110","ASSJM11NPWHSE","ms","07"
"1297","B",7111,NA,1415295087136,"new",TRUE,FALSE,0,0,1,0,1,"0010","A101WUMP4O5DY7","ms","07"
"1298","A",4817,TRUE,1415295095007,"old",TRUE,TRUE,0,1,1,1,2,"0111","A101WUMP4O5DY7","ms","07"
"1299","B",3337,TRUE,1415295100576,"old",TRUE,TRUE,0,0,0,0,3,"0000","A101WUMP4O5DY7","ms","07"
"1300","A",2691,TRUE,1415295104678,"old",TRUE,TRUE,1,1,1,0,4,"1110","A101WUMP4O5DY7","ms","07"
"1301","B",3020,NA,1415295108126,"new",TRUE,FALSE,0,0,1,1,5,"0011","A101WUMP4O5DY7","ms","07"
"1302","A",6319,NA,1415295111901,"new",TRUE,FALSE,0,1,0,0,6,"0100","A101WUMP4O5DY7","ms","07"
"1303","A",2757,TRUE,1415295118983,"old",TRUE,TRUE,1,0,1,1,7,"1011","A101WUMP4O5DY7","ms","07"
"1304","B",2793,TRUE,1415295122493,"old",TRUE,TRUE,1,1,0,0,8,"1100","A101WUMP4O5DY7","ms","07"
"1305","A",3860,NA,1415295126050,"new",TRUE,FALSE,1,0,0,0,9,"1000","A101WUMP4O5DY7","ms","07"
"1306","B",3957,TRUE,1415295130667,"old",TRUE,TRUE,0,0,0,1,10,"0001","A101WUMP4O5DY7","ms","07"
"1307","A",2997,TRUE,1415295135379,"old",TRUE,TRUE,1,0,1,0,11,"1010","A101WUMP4O5DY7","ms","07"
"1308","A",5239,TRUE,1415295139138,"old",TRUE,TRUE,1,1,0,1,12,"1101","A101WUMP4O5DY7","ms","07"
"1309","B",2634,TRUE,1415295145128,"old",TRUE,TRUE,0,1,1,0,13,"0110","A101WUMP4O5DY7","ms","07"
"1310","A",5011,NA,1415295148513,"new",TRUE,FALSE,1,0,0,1,14,"1001","A101WUMP4O5DY7","ms","07"
"1311","A",3847,NA,1415295154285,"new",TRUE,FALSE,0,1,0,1,15,"0101","A101WUMP4O5DY7","ms","07"
"1312","A",2582,NA,1415295158887,"old",FALSE,FALSE,1,1,1,1,16,"1111","A101WUMP4O5DY7","ms","07"
"1313","A",6616,NA,1415293732493,"new",TRUE,FALSE,1,1,1,1,1,"1111","A2VDVFA2XQEFPO","ms","07"
"1314","B",3541,NA,1415293739869,"old",FALSE,FALSE,0,0,1,0,2,"0010","A2VDVFA2XQEFPO","ms","07"
"1315","A",3426,FALSE,1415293744167,"old",TRUE,TRUE,0,0,0,1,3,"0001","A2VDVFA2XQEFPO","ms","07"
"1316","B",4143,TRUE,1415293748350,"old",TRUE,TRUE,0,1,1,0,4,"0110","A2VDVFA2XQEFPO","ms","07"
"1317","A",1477,TRUE,1415293753251,"old",TRUE,TRUE,0,1,1,1,5,"0111","A2VDVFA2XQEFPO","ms","07"
"1318","B",3093,FALSE,1415293755482,"old",TRUE,TRUE,1,1,1,0,6,"1110","A2VDVFA2XQEFPO","ms","07"
"1319","B",3276,NA,1415293759349,"new",TRUE,FALSE,0,1,0,0,7,"0100","A2VDVFA2XQEFPO","ms","07"
"1320","A",4378,TRUE,1415293763382,"old",TRUE,TRUE,1,1,0,1,8,"1101","A2VDVFA2XQEFPO","ms","07"
"1321","B",4609,FALSE,1415293768514,"old",TRUE,TRUE,1,0,1,0,9,"1010","A2VDVFA2XQEFPO","ms","07"
"1322","B",1522,TRUE,1415293773886,"old",TRUE,TRUE,1,1,0,0,10,"1100","A2VDVFA2XQEFPO","ms","07"
"1323","A",1241,NA,1415293776167,"old",FALSE,FALSE,1,0,0,0,11,"1000","A2VDVFA2XQEFPO","ms","07"
"1324","A",2838,TRUE,1415293778168,"old",TRUE,TRUE,1,0,1,1,12,"1011","A2VDVFA2XQEFPO","ms","07"
"1325","A",3143,NA,1415293781762,"old",FALSE,FALSE,1,0,0,1,13,"1001","A2VDVFA2XQEFPO","ms","07"
"1326","B",2043,TRUE,1415293785663,"old",TRUE,TRUE,0,0,0,0,14,"0000","A2VDVFA2XQEFPO","ms","07"
"1327","A",1471,NA,1415293788469,"old",FALSE,FALSE,0,1,0,1,15,"0101","A2VDVFA2XQEFPO","ms","07"
"1328","B",1512,NA,1415293790698,"old",FALSE,FALSE,0,0,1,1,16,"0011","A2VDVFA2XQEFPO","ms","07"
"1329","A",7502,TRUE,1415218922461,"old",TRUE,TRUE,0,0,1,1,1,"0011","A2BN2BM2ZGA9Z5","opt-total","07"
"1330","A",3903,NA,1415218930718,"old",FALSE,FALSE,1,1,0,1,2,"1101","A2BN2BM2ZGA9Z5","opt-total","07"
"1331","B",3233,NA,1415218935376,"old",FALSE,FALSE,1,0,0,1,3,"1001","A2BN2BM2ZGA9Z5","opt-total","07"
"1332","B",3265,NA,1415218939364,"old",FALSE,FALSE,0,1,1,1,4,"0111","A2BN2BM2ZGA9Z5","opt-total","07"
"1333","B",2550,NA,1415218943384,"old",FALSE,FALSE,1,0,1,1,5,"1011","A2BN2BM2ZGA9Z5","opt-total","07"
"1334","A",4147,TRUE,1415218946684,"old",TRUE,TRUE,1,1,1,0,6,"1110","A2BN2BM2ZGA9Z5","opt-total","07"
"1335","B",6210,TRUE,1415218951586,"old",TRUE,TRUE,1,0,1,0,7,"1010","A2BN2BM2ZGA9Z5","opt-total","07"
"1336","B",2679,TRUE,1415218958551,"old",TRUE,TRUE,1,0,0,0,8,"1000","A2BN2BM2ZGA9Z5","opt-total","07"
"1337","A",3515,NA,1415218961980,"old",FALSE,FALSE,0,0,1,0,9,"0010","A2BN2BM2ZGA9Z5","opt-total","07"
"1338","A",2203,TRUE,1415218966245,"old",TRUE,TRUE,1,1,1,1,10,"1111","A2BN2BM2ZGA9Z5","opt-total","07"
"1339","A",2328,TRUE,1415218969198,"old",TRUE,TRUE,1,1,0,0,11,"1100","A2BN2BM2ZGA9Z5","opt-total","07"
"1340","B",2160,NA,1415218972276,"old",FALSE,FALSE,0,0,0,0,12,"0000","A2BN2BM2ZGA9Z5","opt-total","07"
"1341","A",2318,TRUE,1415218975186,"old",TRUE,TRUE,0,0,0,1,13,"0001","A2BN2BM2ZGA9Z5","opt-total","07"
"1342","B",1979,NA,1415218978254,"old",FALSE,FALSE,0,1,0,1,14,"0101","A2BN2BM2ZGA9Z5","opt-total","07"
"1343","B",5216,TRUE,1415218980984,"old",TRUE,TRUE,0,1,1,0,15,"0110","A2BN2BM2ZGA9Z5","opt-total","07"
"1344","B",1890,TRUE,1415218986950,"old",TRUE,TRUE,0,1,0,0,16,"0100","A2BN2BM2ZGA9Z5","opt-total","07"
"1345","A",3705,TRUE,1415218354787,"old",TRUE,TRUE,1,1,0,0,1,"1100","A3A5E780IXY11R","opt-total","07"
"1346","B",3883,TRUE,1415218359244,"old",TRUE,TRUE,0,1,0,0,2,"0100","A3A5E780IXY11R","opt-total","07"
"1347","A",3368,NA,1415218363870,"old",FALSE,FALSE,1,0,0,1,3,"1001","A3A5E780IXY11R","opt-total","07"
"1348","A",2044,TRUE,1415218367977,"old",TRUE,TRUE,0,0,1,1,4,"0011","A3A5E780IXY11R","opt-total","07"
"1349","A",2427,NA,1415218370777,"old",FALSE,FALSE,1,0,1,1,5,"1011","A3A5E780IXY11R","opt-total","07"
"1350","B",6936,NA,1415218373954,"new",TRUE,FALSE,0,0,1,0,6,"0010","A3A5E780IXY11R","opt-total","07"
"1351","B",5497,NA,1415218381637,"old",FALSE,FALSE,0,0,0,0,7,"0000","A3A5E780IXY11R","opt-total","07"
"1352","A",2448,TRUE,1415218387888,"old",TRUE,TRUE,1,1,1,1,8,"1111","A3A5E780IXY11R","opt-total","07"
"1353","A",3241,TRUE,1415218391095,"old",TRUE,TRUE,1,1,1,0,9,"1110","A3A5E780IXY11R","opt-total","07"
"1354","B",5257,TRUE,1415218395101,"old",TRUE,TRUE,1,0,1,0,10,"1010","A3A5E780IXY11R","opt-total","07"
"1355","B",1902,TRUE,1415218401108,"old",TRUE,TRUE,0,1,1,0,11,"0110","A3A5E780IXY11R","opt-total","07"
"1356","A",2809,NA,1415218403758,"old",FALSE,FALSE,0,1,1,1,12,"0111","A3A5E780IXY11R","opt-total","07"
"1357","B",2022,TRUE,1415218407314,"old",TRUE,TRUE,1,0,0,0,13,"1000","A3A5E780IXY11R","opt-total","07"
